iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
184,"(8, 9)","(8, 10)",South,"[(8, 8)]","[(8, 6), (20, 2), (4, 9)]","[(8, 8), (8, 6), (20, 2), (4, 9)]","{(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (14, 10), (17, 9), (30, 6), (5, 16), (9, 14), (33, 8), (26, 2), (13, 14), (26, 11), (1, 12), (16, 10), (18, 16), (7, 16), (31, 1), (31, 10), (20, 10), (22, 16), (14, 12), (9, 16), (33, 1), (33, 10), (24, 16), (13, 16), (25, 15), (16, 12), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (20, 12), (22, 9), (12, 8), (14, 14), (32, 4), (8, 13), (33, 12), (24, 9), (10, 10), (1, 7), (1, 16), (16, 14), (34, 4), (22, 2), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (8, 6), (24, 2), (33, 14), (24, 11), (10, 12), (1, 9), (16, 16), (29, 1), (29, 10), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (20, 9), (12, 14), (14, 11), (27, 5), (32, 1), (30, 1), (27, 14), (17, 13), (30, 10), (8, 10), (11, 6), (10, 16), (1, 13), (25, 14), (20, 2), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (19, 12), (8, 12), (11, 8), (25, 16), (15, 8), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (17, 8), (30, 5), (33, 4), (30, 14), (10, 11), (8, 14), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (15, 10), (31, 6), (23, 2), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (4, 16), (28, 1), (27, 11), (17, 10), (9, 6), (25, 2), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (15, 12)}",47,N/A,N/A
185,"(4, 9)","(4, 8)",North,"[(4, 10)]","[(8, 8), (8, 6), (20, 2)]","[(4, 10), (8, 8), (8, 6), (20, 2)]","{(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (14, 10), (17, 9), (30, 6), (5, 16), (9, 14), (33, 8), (26, 2), (13, 14), (26, 11), (1, 12), (16, 10), (18, 16), (7, 16), (31, 1), (31, 10), (20, 10), (22, 16), (14, 12), (9, 16), (33, 1), (33, 10), (24, 16), (13, 16), (25, 15), (16, 12), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (20, 12), (22, 9), (12, 8), (14, 14), (32, 4), (8, 13), (33, 12), (24, 9), (10, 10), (1, 7), (1, 16), (16, 14), (34, 4), (22, 2), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (8, 6), (24, 2), (33, 14), (24, 11), (10, 12), (1, 9), (16, 16), (29, 1), (29, 10), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (20, 9), (12, 14), (14, 11), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (17, 13), (30, 10), (8, 10), (11, 6), (10, 16), (1, 13), (25, 14), (20, 2), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (19, 12), (8, 12), (11, 8), (25, 16), (15, 8), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (17, 8), (30, 5), (33, 4), (30, 14), (10, 11), (8, 14), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (15, 10), (31, 6), (23, 2), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (4, 16), (28, 1), (27, 11), (17, 10), (9, 6), (25, 2), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (15, 12)}",47,N/A,N/A
186,"(20, 2)","(21, 2)",West,"[(19, 2)]","[(4, 10), (8, 8), (8, 6)]","[(19, 2), (4, 10), (8, 8), (8, 6)]","{(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (14, 10), (17, 9), (30, 6), (5, 16), (9, 14), (33, 8), (26, 2), (13, 14), (26, 11), (1, 12), (16, 10), (18, 16), (7, 16), (31, 1), (31, 10), (20, 10), (22, 16), (14, 12), (9, 16), (33, 1), (33, 10), (24, 16), (13, 16), (25, 15), (16, 12), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (20, 12), (22, 9), (12, 8), (14, 14), (32, 4), (8, 13), (33, 12), (24, 9), (10, 10), (1, 7), (1, 16), (16, 14), (34, 4), (22, 2), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (8, 6), (24, 2), (33, 14), (24, 11), (10, 12), (1, 9), (16, 16), (29, 1), (29, 10), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (20, 9), (12, 14), (14, 11), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (17, 13), (30, 10), (8, 10), (11, 6), (10, 16), (1, 13), (25, 14), (20, 2), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (19, 12), (8, 12), (11, 8), (25, 16), (15, 8), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (17, 8), (30, 5), (33, 4), (30, 14), (10, 11), (8, 14), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (15, 10), (31, 6), (23, 2), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (4, 16), (28, 1), (27, 11), (17, 10), (9, 6), (25, 2), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (15, 12)}",48,N/A,N/A
187,"(8, 6)","(9, 6)",West,"[(7, 6)]","[(19, 2), (4, 10), (8, 8)]","[(7, 6), (19, 2), (4, 10), (8, 8)]","{(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (14, 10), (17, 9), (30, 6), (5, 16), (9, 14), (33, 8), (26, 2), (13, 14), (26, 11), (1, 12), (16, 10), (18, 16), (7, 16), (31, 1), (31, 10), (20, 10), (22, 16), (14, 12), (9, 16), (33, 1), (33, 10), (24, 16), (13, 16), (25, 15), (16, 12), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (20, 12), (22, 9), (12, 8), (14, 14), (32, 4), (8, 13), (33, 12), (24, 9), (10, 10), (1, 7), (1, 16), (16, 14), (34, 4), (22, 2), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (8, 6), (24, 2), (33, 14), (24, 11), (10, 12), (1, 9), (16, 16), (29, 1), (29, 10), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (20, 9), (12, 14), (14, 11), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (17, 13), (30, 10), (8, 10), (11, 6), (10, 16), (1, 13), (25, 14), (20, 2), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (19, 12), (8, 12), (11, 8), (25, 16), (15, 8), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (17, 8), (30, 5), (33, 4), (30, 14), (10, 11), (8, 14), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (15, 10), (31, 6), (7, 6), (23, 2), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (4, 16), (28, 1), (27, 11), (17, 10), (9, 6), (25, 2), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (15, 12)}",48,N/A,N/A
188,"(8, 8)","(8, 9)",South,"[(7, 8)]","[(7, 6), (19, 2), (4, 10)]","[(7, 8), (7, 6), (19, 2), (4, 10)]","{(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (14, 10), (17, 9), (30, 6), (5, 16), (9, 14), (33, 8), (26, 2), (13, 14), (26, 11), (1, 12), (16, 10), (18, 16), (7, 16), (31, 1), (31, 10), (20, 10), (22, 16), (14, 12), (9, 16), (33, 1), (33, 10), (24, 16), (13, 16), (25, 15), (16, 12), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (20, 12), (22, 9), (12, 8), (14, 14), (32, 4), (8, 13), (33, 12), (24, 9), (10, 10), (1, 7), (1, 16), (16, 14), (34, 4), (22, 2), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (8, 6), (24, 2), (33, 14), (24, 11), (10, 12), (1, 9), (16, 16), (29, 1), (29, 10), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (20, 9), (12, 14), (14, 11), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (17, 13), (30, 10), (8, 10), (11, 6), (10, 16), (1, 13), (25, 14), (20, 2), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (19, 12), (8, 12), (11, 8), (25, 16), (15, 8), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (17, 8), (30, 5), (33, 4), (30, 14), (10, 11), (8, 14), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (15, 10), (31, 6), (7, 6), (23, 2), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (4, 16), (28, 1), (27, 11), (17, 10), (9, 6), (25, 2), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (15, 12), (7, 8)}",48,N/A,N/A
189,"(4, 10)","(4, 9)",North,"[(4, 11), (3, 10)]","[(7, 8), (7, 6), (19, 2)]","[(3, 10), (4, 11), (7, 8), (7, 6), (19, 2)]","{(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (14, 10), (17, 9), (30, 6), (3, 10), (5, 16), (9, 14), (33, 8), (26, 2), (13, 14), (26, 11), (1, 12), (16, 10), (18, 16), (7, 16), (31, 1), (31, 10), (20, 10), (22, 16), (14, 12), (4, 11), (9, 16), (33, 1), (33, 10), (24, 16), (13, 16), (25, 15), (16, 12), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (20, 12), (22, 9), (12, 8), (14, 14), (32, 4), (8, 13), (33, 12), (24, 9), (10, 10), (1, 7), (1, 16), (16, 14), (34, 4), (22, 2), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (8, 6), (24, 2), (33, 14), (24, 11), (10, 12), (1, 9), (16, 16), (29, 1), (29, 10), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (20, 9), (12, 14), (14, 11), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (17, 13), (30, 10), (8, 10), (11, 6), (10, 16), (1, 13), (25, 14), (20, 2), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (19, 12), (8, 12), (11, 8), (25, 16), (15, 8), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (17, 8), (30, 5), (33, 4), (30, 14), (10, 11), (8, 14), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (15, 10), (31, 6), (7, 6), (23, 2), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (4, 16), (28, 1), (27, 11), (17, 10), (9, 6), (25, 2), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (15, 12), (7, 8)}",48,N/A,N/A
190,"(19, 2)","(20, 2)",West,"[(18, 2)]","[(3, 10), (4, 11), (7, 8), (7, 6)]","[(18, 2), (3, 10), (4, 11), (7, 8), (7, 6)]","{(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (14, 10), (17, 9), (30, 6), (3, 10), (5, 16), (9, 14), (33, 8), (26, 2), (13, 14), (26, 11), (1, 12), (16, 10), (18, 16), (7, 16), (31, 1), (31, 10), (20, 10), (22, 16), (14, 12), (4, 11), (9, 16), (33, 1), (33, 10), (24, 16), (13, 16), (25, 15), (16, 12), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (20, 12), (22, 9), (12, 8), (14, 14), (32, 4), (8, 13), (33, 12), (24, 9), (10, 10), (1, 7), (18, 2), (1, 16), (16, 14), (34, 4), (22, 2), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (8, 6), (24, 2), (33, 14), (24, 11), (10, 12), (1, 9), (16, 16), (29, 1), (29, 10), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (20, 9), (12, 14), (14, 11), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (17, 13), (30, 10), (8, 10), (11, 6), (10, 16), (1, 13), (25, 14), (20, 2), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (19, 12), (8, 12), (11, 8), (25, 16), (15, 8), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (17, 8), (30, 5), (33, 4), (30, 14), (10, 11), (8, 14), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (15, 10), (31, 6), (7, 6), (23, 2), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (4, 16), (28, 1), (27, 11), (17, 10), (9, 6), (25, 2), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (15, 12), (7, 8)}",49,N/A,N/A
191,"(7, 6)","(8, 6)",West,"[(6, 6)]","[(18, 2), (3, 10), (4, 11), (7, 8)]","[(6, 6), (18, 2), (3, 10), (4, 11), (7, 8)]","{(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (6, 6), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (14, 10), (17, 9), (30, 6), (3, 10), (5, 16), (9, 14), (33, 8), (26, 2), (13, 14), (26, 11), (1, 12), (16, 10), (18, 16), (7, 16), (31, 1), (31, 10), (20, 10), (22, 16), (14, 12), (4, 11), (9, 16), (33, 1), (33, 10), (24, 16), (13, 16), (25, 15), (16, 12), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (20, 12), (22, 9), (12, 8), (14, 14), (32, 4), (8, 13), (33, 12), (24, 9), (10, 10), (1, 7), (18, 2), (1, 16), (16, 14), (34, 4), (22, 2), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (8, 6), (24, 2), (33, 14), (24, 11), (10, 12), (1, 9), (16, 16), (29, 1), (29, 10), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (20, 9), (12, 14), (14, 11), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (17, 13), (30, 10), (8, 10), (11, 6), (10, 16), (1, 13), (25, 14), (20, 2), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (19, 12), (8, 12), (11, 8), (25, 16), (15, 8), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (17, 8), (30, 5), (33, 4), (30, 14), (10, 11), (8, 14), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (15, 10), (31, 6), (7, 6), (23, 2), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (4, 16), (28, 1), (27, 11), (17, 10), (9, 6), (25, 2), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (15, 12), (7, 8)}",49,N/A,N/A
192,"(7, 8)","(8, 8)",West,"[(6, 8)]","[(6, 6), (18, 2), (3, 10), (4, 11)]","[(6, 8), (6, 6), (18, 2), (3, 10), (4, 11)]","{(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (6, 6), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (14, 10), (17, 9), (30, 6), (3, 10), (5, 16), (9, 14), (33, 8), (26, 2), (13, 14), (26, 11), (1, 12), (16, 10), (18, 16), (7, 16), (31, 1), (31, 10), (20, 10), (22, 16), (14, 12), (4, 11), (9, 16), (33, 1), (33, 10), (24, 16), (13, 16), (25, 15), (16, 12), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (20, 12), (22, 9), (12, 8), (14, 14), (32, 4), (8, 13), (33, 12), (24, 9), (10, 10), (1, 7), (18, 2), (1, 16), (16, 14), (34, 4), (22, 2), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (8, 6), (24, 2), (33, 14), (24, 11), (10, 12), (1, 9), (16, 16), (29, 1), (29, 10), (6, 8), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (20, 9), (12, 14), (14, 11), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (17, 13), (30, 10), (8, 10), (11, 6), (10, 16), (1, 13), (25, 14), (20, 2), (20, 11), (23, 16), (12, 16), (27, 7), (30, 3), (27, 16), (30, 12), (19, 12), (8, 12), (11, 8), (25, 16), (15, 8), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (17, 8), (30, 5), (33, 4), (30, 14), (10, 11), (8, 14), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (15, 10), (31, 6), (7, 6), (23, 2), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (4, 16), (28, 1), (27, 11), (17, 10), (9, 6), (25, 2), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (15, 12), (7, 8)}",49,N/A,N/A
193,"(4, 11)","(4, 10)",North,"[(4, 12)]","[(6, 8), (6, 6), (18, 2), (3, 10)]","[(4, 12), (6, 8), (6, 6), (18, 2), (3, 10)]","{(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (6, 6), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (14, 10), (17, 9), (30, 6), (3, 10), (5, 16), (9, 14), (33, 8), (26, 2), (13, 14), (26, 11), (1, 12), (16, 10), (18, 16), (7, 16), (31, 1), (31, 10), (20, 10), (22, 16), (14, 12), (4, 11), (9, 16), (33, 1), (33, 10), (24, 16), (13, 16), (25, 15), (16, 12), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (20, 12), (22, 9), (12, 8), (14, 14), (32, 4), (8, 13), (33, 12), (24, 9), (10, 10), (1, 7), (18, 2), (1, 16), (16, 14), (34, 4), (22, 2), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (8, 6), (24, 2), (33, 14), (24, 11), (10, 12), (1, 9), (16, 16), (29, 1), (29, 10), (6, 8), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (20, 9), (12, 14), (14, 11), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (17, 13), (30, 10), (8, 10), (11, 6), (10, 16), (1, 13), (25, 14), (20, 2), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (19, 12), (8, 12), (11, 8), (25, 16), (15, 8), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (17, 8), (30, 5), (33, 4), (30, 14), (10, 11), (8, 14), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (15, 10), (31, 6), (7, 6), (23, 2), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (4, 16), (28, 1), (27, 11), (17, 10), (9, 6), (25, 2), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (15, 12), (7, 8)}",49,N/A,N/A
194,"(3, 10)","(4, 10)",West,[],"[(4, 12), (6, 8), (6, 6), (18, 2)]","[(4, 12), (6, 8), (6, 6), (18, 2)]","{(21, 16), (34, 1), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (6, 6), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (14, 10), (17, 9), (30, 6), (3, 10), (5, 16), (9, 14), (33, 8), (26, 2), (13, 14), (26, 11), (1, 12), (16, 10), (18, 16), (7, 16), (31, 1), (31, 10), (20, 10), (22, 16), (14, 12), (4, 11), (9, 16), (33, 1), (33, 10), (24, 16), (13, 16), (25, 15), (16, 12), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (20, 12), (22, 9), (12, 8), (14, 14), (32, 4), (8, 13), (33, 12), (24, 9), (10, 10), (1, 7), (18, 2), (1, 16), (16, 14), (34, 4), (22, 2), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (8, 6), (24, 2), (33, 14), (24, 11), (10, 12), (1, 9), (16, 16), (29, 1), (29, 10), (6, 8), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (20, 9), (12, 14), (14, 11), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (17, 13), (30, 10), (8, 10), (11, 6), (10, 16), (1, 13), (25, 14), (20, 2), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (19, 12), (8, 12), (11, 8), (25, 16), (15, 8), (31, 4), (29, 16), (21, 12), (23, 9), (34, 15), (27, 9), (17, 8), (30, 5), (33, 4), (30, 14), (10, 11), (8, 14), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (15, 10), (31, 6), (7, 6), (23, 2), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (4, 16), (28, 1), (27, 11), (17, 10), (9, 6), (25, 2), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (15, 12), (7, 8)}",49,N/A,N/A
