iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
55,"(27, 7)","(27, 6)",North,"[(27, 8)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (27, 8)]","{(34, 4), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (27, 6), (34, 15), (27, 3), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (31, 6), (31, 3), (34, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (28, 1), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10)}",54,N/A,N/A
56,"(27, 8)","(27, 7)",North,"[(27, 9)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (27, 9)]","{(34, 4), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (27, 6), (34, 15), (27, 3), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (31, 6), (31, 3), (34, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10)}",55,N/A,N/A
57,"(27, 9)","(27, 8)",North,"[(26, 9)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (26, 9)]","{(34, 4), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (31, 6), (31, 3), (34, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10)}",56,N/A,N/A
58,"(26, 9)","(27, 9)",West,"[(25, 9)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (25, 9)]","{(34, 4), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (31, 6), (31, 3), (34, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (26, 9)}",57,N/A,N/A
59,"(25, 9)","(26, 9)",West,"[(24, 9)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (24, 9)]","{(34, 4), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (26, 9)}",58,N/A,N/A
60,"(24, 9)","(25, 9)",West,"[(23, 9)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (23, 9)]","{(34, 4), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (31, 1), (34, 6), (31, 10), (34, 3), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (24, 9), (26, 9)}",59,N/A,N/A
61,"(23, 9)","(24, 9)",West,"[(22, 9)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (22, 9)]","{(34, 4), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (31, 1), (34, 6), (31, 10), (34, 3), (23, 9), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (31, 12), (34, 11), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (24, 9), (26, 9)}",60,N/A,N/A
62,"(22, 9)","(23, 9)",West,"[(21, 9)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (21, 9)]","{(34, 4), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (31, 1), (34, 6), (31, 10), (34, 3), (23, 9), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (24, 9), (26, 9)}",61,N/A,N/A
63,"(21, 9)","(22, 9)",West,"[(20, 9)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (20, 9)]","{(34, 4), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (31, 1), (21, 9), (34, 6), (31, 10), (34, 3), (23, 9), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (24, 9), (26, 9)}",62,N/A,N/A
64,"(20, 9)","(21, 9)",West,"[(20, 10)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (20, 10)]","{(34, 4), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (31, 1), (21, 9), (34, 6), (31, 10), (34, 3), (23, 9), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (20, 9), (31, 12), (34, 11), (22, 9), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (24, 9), (26, 9)}",63,N/A,N/A
65,"(20, 10)","(20, 9)",North,"[(20, 11)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (20, 11)]","{(34, 4), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (31, 1), (21, 9), (34, 6), (31, 10), (34, 3), (23, 9), (20, 10), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (20, 9), (31, 12), (34, 11), (22, 9), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (24, 9), (26, 9)}",64,N/A,N/A
66,"(20, 11)","(20, 10)",North,"[(19, 11), (20, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (20, 12)]","{(34, 4), (20, 11), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (31, 1), (21, 9), (34, 6), (31, 10), (34, 3), (23, 9), (20, 10), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (20, 9), (31, 12), (34, 11), (22, 9), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (24, 9), (26, 9)}",65,N/A,N/A
67,"(20, 12)","(20, 11)",North,"[(19, 12), (21, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (21, 12)]","{(34, 4), (20, 11), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (31, 1), (21, 9), (34, 6), (31, 10), (34, 3), (23, 9), (20, 10), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (20, 9), (31, 12), (34, 11), (22, 9), (20, 12), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (24, 9), (26, 9)}",66,N/A,N/A
68,"(21, 12)","(20, 12)",East,"[(22, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (22, 12)]","{(34, 4), (20, 11), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (31, 1), (21, 9), (34, 6), (21, 12), (31, 10), (34, 3), (23, 9), (20, 10), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (20, 9), (31, 12), (34, 11), (22, 9), (20, 12), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (24, 9), (26, 9)}",67,N/A,N/A
69,"(22, 12)","(21, 12)",East,"[(23, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (23, 12)]","{(34, 4), (20, 11), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (31, 1), (21, 9), (34, 6), (21, 12), (31, 10), (34, 3), (23, 9), (20, 10), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (20, 9), (31, 12), (34, 11), (22, 9), (20, 12), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (22, 12), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (24, 9), (26, 9)}",68,N/A,N/A
70,"(23, 12)","(22, 12)",East,"[(24, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (24, 12)]","{(34, 4), (20, 11), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (31, 1), (21, 9), (34, 6), (21, 12), (31, 10), (34, 3), (23, 9), (20, 10), (23, 12), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (20, 9), (31, 12), (34, 11), (22, 9), (20, 12), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (22, 12), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (24, 9), (26, 9)}",69,N/A,N/A
71,"(24, 12)","(23, 12)",East,"[(24, 11)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (24, 11)]","{(34, 4), (20, 11), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (29, 1), (31, 4), (31, 1), (21, 9), (34, 6), (21, 12), (31, 10), (34, 3), (23, 9), (20, 10), (23, 12), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (20, 9), (31, 12), (34, 11), (22, 9), (20, 12), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (22, 12), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (24, 9), (24, 12), (26, 9)}",70,N/A,N/A
72,"(24, 11)","(24, 12)",South,"[(25, 11)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (25, 11)]","{(34, 4), (20, 11), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (24, 11), (29, 1), (31, 4), (31, 1), (21, 9), (34, 6), (21, 12), (31, 10), (34, 3), (23, 9), (20, 10), (23, 12), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (20, 9), (31, 12), (34, 11), (22, 9), (20, 12), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (22, 12), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (24, 9), (24, 12), (26, 9)}",71,N/A,N/A
73,"(25, 11)","(24, 11)",East,"[(26, 11)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (26, 11)]","{(34, 4), (20, 11), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (24, 11), (29, 1), (31, 4), (31, 1), (21, 9), (34, 6), (21, 12), (31, 10), (34, 3), (23, 9), (20, 10), (23, 12), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (20, 9), (31, 12), (34, 11), (22, 9), (20, 12), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (22, 12), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (24, 9), (24, 12), (26, 9), (25, 11)}",72,N/A,N/A
74,"(26, 11)","(25, 11)",East,"[(27, 11)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (27, 11)]","{(34, 4), (20, 11), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (24, 11), (26, 11), (29, 1), (31, 4), (31, 1), (21, 9), (34, 6), (21, 12), (31, 10), (34, 3), (23, 9), (20, 10), (23, 12), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (20, 9), (31, 12), (34, 11), (22, 9), (20, 12), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (22, 12), (30, 4), (27, 5), (32, 1), (30, 1), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (24, 9), (24, 12), (26, 9), (25, 11)}",73,N/A,N/A
75,"(27, 11)","(26, 11)",East,"[(27, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (27, 12)]","{(34, 4), (20, 11), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (24, 11), (26, 11), (29, 1), (31, 4), (31, 1), (21, 9), (34, 6), (21, 12), (31, 10), (34, 3), (23, 9), (20, 10), (23, 12), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (20, 9), (31, 12), (34, 11), (22, 9), (20, 12), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (22, 12), (30, 4), (27, 5), (32, 1), (30, 1), (27, 11), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (24, 9), (24, 12), (26, 9), (25, 11)}",74,N/A,N/A
76,"(27, 12)","(27, 11)",North,"[(27, 13)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (27, 13)]","{(34, 4), (20, 11), (31, 8), (31, 14), (34, 7), (34, 1), (27, 1), (34, 10), (34, 16), (27, 4), (30, 6), (27, 7), (30, 3), (30, 9), (32, 6), (30, 12), (33, 8), (33, 14), (32, 12), (24, 11), (26, 11), (29, 1), (31, 4), (31, 1), (21, 9), (34, 6), (21, 12), (31, 10), (34, 3), (23, 9), (20, 10), (23, 12), (34, 12), (27, 6), (34, 15), (27, 3), (27, 9), (30, 5), (33, 4), (27, 12), (30, 8), (30, 14), (33, 1), (33, 10), (32, 8), (32, 14), (25, 9), (31, 6), (31, 3), (34, 2), (20, 9), (31, 12), (34, 11), (22, 9), (20, 12), (34, 8), (34, 14), (27, 2), (27, 8), (28, 1), (22, 12), (30, 4), (27, 5), (32, 1), (30, 1), (27, 11), (30, 13), (32, 4), (30, 10), (33, 6), (33, 12), (32, 10), (24, 9), (24, 12), (26, 9), (25, 11)}",75,N/A,N/A
77,"(27, 13)","(27, 12)",North,"[(27, 14)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (27, 14)]","{(34, 1), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (21, 9), (34, 3), (34, 12), (27, 6), (32, 14), (34, 14), (22, 12), (27, 8), (30, 4), (30, 13), (33, 6), (24, 12), (26, 9), (25, 11), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (33, 8), (26, 11), (31, 1), (31, 10), (20, 10), (33, 1), (33, 10), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (32, 4), (33, 12), (24, 9), (34, 4), (31, 14), (32, 6), (33, 14), (24, 11), (29, 1), (34, 6), (23, 12), (27, 3), (27, 12), (30, 8), (20, 9), (27, 5), (32, 1), (30, 1), (30, 10), (20, 11), (27, 7), (30, 3), (30, 12), (31, 4), (21, 12), (23, 9), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (31, 6), (34, 8), (27, 2), (28, 1), (27, 11), (32, 10)}",76,N/A,N/A
78,"(27, 14)","(27, 13)",North,"[(26, 14)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (26, 14)]","{(34, 1), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (21, 9), (34, 3), (34, 12), (27, 6), (32, 14), (34, 14), (22, 12), (27, 8), (30, 4), (30, 13), (33, 6), (24, 12), (26, 9), (25, 11), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (33, 8), (26, 11), (31, 1), (31, 10), (20, 10), (33, 1), (33, 10), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (32, 4), (33, 12), (24, 9), (34, 4), (31, 14), (32, 6), (33, 14), (24, 11), (29, 1), (34, 6), (23, 12), (27, 3), (27, 12), (30, 8), (20, 9), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (20, 11), (27, 7), (30, 3), (30, 12), (31, 4), (21, 12), (23, 9), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (31, 6), (34, 8), (27, 2), (28, 1), (27, 11), (32, 10)}",77,N/A,N/A
79,"(26, 14)","(27, 14)",West,"[(25, 14)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (25, 14)]","{(34, 1), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (26, 14), (21, 9), (34, 3), (34, 12), (27, 6), (32, 14), (34, 14), (22, 12), (27, 8), (30, 4), (30, 13), (33, 6), (24, 12), (26, 9), (25, 11), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (33, 8), (26, 11), (31, 1), (31, 10), (20, 10), (33, 1), (33, 10), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (32, 4), (33, 12), (24, 9), (34, 4), (31, 14), (32, 6), (33, 14), (24, 11), (29, 1), (34, 6), (23, 12), (27, 3), (27, 12), (30, 8), (20, 9), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (20, 11), (27, 7), (30, 3), (30, 12), (31, 4), (21, 12), (23, 9), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (31, 6), (34, 8), (27, 2), (28, 1), (27, 11), (32, 10)}",78,N/A,N/A
80,"(25, 14)","(26, 14)",West,"[(25, 15)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (25, 15)]","{(34, 1), (34, 10), (27, 4), (27, 13), (30, 9), (32, 12), (26, 14), (21, 9), (34, 3), (34, 12), (27, 6), (32, 14), (34, 14), (22, 12), (27, 8), (30, 4), (30, 13), (33, 6), (24, 12), (26, 9), (25, 11), (31, 8), (34, 7), (27, 1), (34, 16), (30, 6), (33, 8), (26, 11), (31, 1), (31, 10), (20, 10), (33, 1), (33, 10), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (32, 4), (33, 12), (24, 9), (34, 4), (31, 14), (32, 6), (33, 14), (24, 11), (29, 1), (34, 6), (23, 12), (27, 3), (27, 12), (30, 8), (20, 9), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (25, 14), (20, 11), (27, 7), (30, 3), (30, 12), (31, 4), (21, 12), (23, 9), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (25, 9), (32, 8), (31, 6), (34, 8), (27, 2), (28, 1), (27, 11), (32, 10)}",79,N/A,N/A
